audio_filename,1-X_any,2-X_any,3-X_any,4-X_any,5-X_any,6-X_any,7-X_any,1_person,2_bicycle,3_car,4_motorcycle,5_siren,6_bus,7_truck
/media/magalhaes/FSD50K/dev_audio/169547.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686498641967773,0.01565011963248253,0.028102226555347443,0.001608090940862894,0.012088974006474018,0.005295726470649242,0.0021116468124091625
/media/magalhaes/FSD50K/dev_audio/169581.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6840488314628601,0.03830252215266228,0.2941826581954956,0.004460386000573635,0.01949179731309414,0.015944765880703926,0.005091166589409113
/media/magalhaes/FSD50K/dev_audio/169628.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9682502746582031,0.018788166344165802,0.028516950085759163,0.0018619504990056157,0.01440420001745224,0.006286982446908951,0.002470879117026925
/media/magalhaes/FSD50K/dev_audio/169726.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926971197128296,0.006127512082457542,0.005858100950717926,0.0008015655912458897,0.00716851931065321,0.0020238906145095825,0.0010961969383060932
/media/magalhaes/FSD50K/dev_audio/169742.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9894784688949585,0.008421888574957848,0.008825445547699928,0.0009858455741778016,0.008577471598982811,0.0027637232560664415,0.0013426217483356595
/media/magalhaes/FSD50K/dev_audio/169800.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934383630752563,0.005394084844738245,0.005192149896174669,0.0007359330775216222,0.006584611721336842,0.0017896050121635199,0.0010048151016235352
/media/magalhaes/FSD50K/dev_audio/169801.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934371113777161,0.00539545901119709,0.005193355493247509,0.0007360712043009698,0.0065858978778123856,0.0017900464590638876,0.0010050181299448013
/media/magalhaes/FSD50K/dev_audio/169802.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934366941452026,0.005395892076194286,0.005193729419261217,0.0007361064781434834,0.006586296483874321,0.0017901902319863439,0.0010050671407952905
/media/magalhaes/FSD50K/dev_audio/169803.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934390187263489,0.005393572151660919,0.005191716365516186,0.0007358870934695005,0.006584147457033396,0.0017894426127895713,0.0010047528194263577
/media/magalhaes/FSD50K/dev_audio/169807.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934418201446533,0.005390840116888285,0.005189335439354181,0.0007356107817031443,0.0065815988928079605,0.0017885728739202023,0.001004354446195066
/media/magalhaes/FSD50K/dev_audio/169808.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9164398908615112,0.021839624270796776,0.07627829164266586,0.0022501174826174974,0.014128228649497032,0.007869820110499859,0.0028160118963569403
/media/magalhaes/FSD50K/dev_audio/169810.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9789333939552307,0.012252777814865112,0.018573880195617676,0.0013070236891508102,0.010411419905722141,0.004089522175490856,0.0017412068555131555
/media/magalhaes/FSD50K/dev_audio/169843.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8059007525444031,0.020911050960421562,0.17524117231369019,0.002431007567793131,0.0132551034912467,0.008224692195653915,0.002905227243900299
/media/magalhaes/FSD50K/dev_audio/169846.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6339982748031616,0.020453495904803276,0.33405452966690063,0.002807672368362546,0.0111100347712636,0.009316827170550823,0.003070711623877287
/media/magalhaes/FSD50K/dev_audio/169944.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933481812477112,0.005485454108566046,0.005271411966532469,0.0007447752868756652,0.0066666328348219395,0.0018188438843935728,0.0010171361500397325
/media/magalhaes/FSD50K/dev_audio/169955.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08968796581029892,0.12789489328861237,0.9040212631225586,0.048617735505104065,0.04811505228281021,0.09719841182231903,0.038317207247018814
/media/magalhaes/FSD50K/dev_audio/170243.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32368290424346924,0.009506655856966972,0.6334080696105957,0.008860001340508461,0.007741798181086779,0.009927749633789062,0.005883998703211546
/media/magalhaes/FSD50K/dev_audio/170244.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06529854238033295,0.027623850852251053,0.9216884970664978,0.04308364540338516,0.012769506312906742,0.040034353733062744,0.02528401091694832
/media/magalhaes/FSD50K/dev_audio/170248.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036238014698028564,0.08347124606370926,0.958595335483551,0.07366268336772919,0.03168683871626854,0.08738892525434494,0.047378331422805786
/media/magalhaes/FSD50K/dev_audio/170330.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2894245684146881,0.08211212605237961,0.6904359459877014,0.012961308471858501,0.03435046225786209,0.04328613355755806,0.013077816925942898
/media/magalhaes/FSD50K/dev_audio/170333.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43781590461730957,0.0603816881775856,0.5384654998779297,0.008296954445540905,0.02715480886399746,0.02872050181031227,0.00882523600012064
/media/magalhaes/FSD50K/dev_audio/170421.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850802034139633,0.081647589802742,0.9558349251747131,0.06752485781908035,0.030389124527573586,0.08620268106460571,0.04451713711023331
/media/magalhaes/FSD50K/dev_audio/170505.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934532046318054,0.005379476584494114,0.005179456435143948,0.0007344700279645622,0.006571019534021616,0.0017849261639639735,0.0010027425596490502
/media/magalhaes/FSD50K/dev_audio/170575.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089313268661499,0.06561791896820068,0.7687533497810364,0.014075844548642635,0.024800682440400124,0.041312556713819504,0.012868962250649929
/media/magalhaes/FSD50K/dev_audio/17062.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11991038918495178,0.10534734278917313,0.8699308037757874,0.037710510194301605,0.042679689824581146,0.07532230764627457,0.029857678338885307
/media/magalhaes/FSD50K/dev_audio/170623.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9733062982559204,0.014298247173428535,0.023812461644411087,0.0014784494414925575,0.01128449384123087,0.004807479679584503,0.0019487689714878798
/media/magalhaes/FSD50K/dev_audio/170641.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938373863697052,0.02124834433197975,0.05585061386227608,0.0021511618979275227,0.015235939994454384,0.007392981555312872,0.0027814258355647326
/media/magalhaes/FSD50K/dev_audio/170656.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14685916900634766,0.0946454405784607,0.8390279412269592,0.030277352780103683,0.03995172306895256,0.06443525850772858,0.024656128138303757
/media/magalhaes/FSD50K/dev_audio/170758.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3862058222293854,0.05802883207798004,0.5842063426971436,0.008108695968985558,0.02912021428346634,0.02771676331758499,0.008646582253277302
/media/magalhaes/FSD50K/dev_audio/170759.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43376216292381287,0.04951414093375206,0.5341562032699585,0.006899172905832529,0.024900490418076515,0.023550694808363914,0.007350030355155468
/media/magalhaes/FSD50K/dev_audio/170761.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4869036078453064,0.07623650133609772,0.4920921325683594,0.00980646163225174,0.03714368864893913,0.03455059602856636,0.010827731341123581
/media/magalhaes/FSD50K/dev_audio/170782.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932394623756409,0.0055932896211743355,0.005367577075958252,0.0007550949812866747,0.006759322248399258,0.0018535511335358024,0.0010315307881683111
/media/magalhaes/FSD50K/dev_audio/170786.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934405088424683,0.005392143037170172,0.00519046513363719,0.0007357380236499012,0.006582809612154961,0.0017889902228489518,0.001004533376544714
/media/magalhaes/FSD50K/dev_audio/170807.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934036135673523,0.005429259035736322,0.005222647916525602,0.0007393955602310598,0.006616867147386074,0.0018008671468123794,0.0010096401674672961
/media/magalhaes/FSD50K/dev_audio/17086.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06741585582494736,0.08771562576293945,0.9240310788154602,0.04628299921751022,0.03282656893134117,0.07657664269208908,0.033340342342853546
/media/magalhaes/FSD50K/dev_audio/171023.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018065370619297028,0.0656004548072815,0.9777458906173706,0.08621268719434738,0.025391440838575363,0.08863765001296997,0.05298681557178497
/media/magalhaes/FSD50K/dev_audio/171024.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10903824120759964,0.11925341933965683,0.8823052644729614,0.03220182657241821,0.04230228066444397,0.0836368128657341,0.02799220383167267
/media/magalhaes/FSD50K/dev_audio/171114.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9038234949111938,0.021860819309949875,0.08748062700033188,0.002284809947013855,0.014309902675449848,0.007937748916447163,0.0028535625897347927
/media/magalhaes/FSD50K/dev_audio/171115.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7596356272697449,0.025579091161489487,0.21939197182655334,0.002975240582600236,0.01430450938642025,0.010355096310377121,0.00345879839733243
/media/magalhaes/FSD50K/dev_audio/171117.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9750896692276001,0.014362452551722527,0.022108903154730797,0.0014966545859351754,0.011857418343424797,0.004801180679351091,0.001993730664253235
/media/magalhaes/FSD50K/dev_audio/171118.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833266139030457,0.01222962699830532,0.014483388513326645,0.0013134992914274335,0.011051042936742306,0.004024344030767679,0.0017783159855753183
/media/magalhaes/FSD50K/dev_audio/171119.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9055596590042114,0.021471258252859116,0.0857231542468071,0.0022311287466436625,0.014171873219311237,0.0077530983835458755,0.002796187298372388
/media/magalhaes/FSD50K/dev_audio/171120.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849050045013428,0.012365682050585747,0.01300755050033331,0.001327511272393167,0.01144501008093357,0.004043317399919033,0.0018110061064362526
/media/magalhaes/FSD50K/dev_audio/171121.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9874369502067566,0.009325172752141953,0.01070326752960682,0.0010638292878866196,0.00906318798661232,0.0030709956772625446,0.00144107302185148
/media/magalhaes/FSD50K/dev_audio/171126.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000134944915771,0.035987332463264465,0.37268391251564026,0.004516839515417814,0.017644546926021576,0.015800733119249344,0.0049934396520257
/media/magalhaes/FSD50K/dev_audio/171128.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9815261960029602,0.013484029099345207,0.016136184334754944,0.001425383030436933,0.011937755160033703,0.004440192133188248,0.0019288541516289115
/media/magalhaes/FSD50K/dev_audio/171249.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0978277251124382,0.14465710520744324,0.8960731029510498,0.04053876921534538,0.05406927317380905,0.10285718739032745,0.03532428294420242
/media/magalhaes/FSD50K/dev_audio/171396.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879303574562073,0.009917006827890873,0.010250627994537354,0.0011079935356974602,0.009622005745768547,0.0032401075586676598,0.0015113421250134706
/media/magalhaes/FSD50K/dev_audio/171444.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993018388748169,0.0058164941146969795,0.005565893370658159,0.0007752164965495467,0.006938952952623367,0.0019249399192631245,0.0010595966596156359
/media/magalhaes/FSD50K/dev_audio/17158.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024839673191308975,0.07696108520030975,0.9712414145469666,0.08487708866596222,0.028130745515227318,0.08867593109607697,0.051639702171087265
/media/magalhaes/FSD50K/dev_audio/171707.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916045665740967,0.00712434109300375,0.0068536922335624695,0.0008855394553393126,0.007887499406933784,0.0023415209725499153,0.0012119162129238248
/media/magalhaes/FSD50K/dev_audio/171758.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9907973408699036,0.007848420180380344,0.007595781236886978,0.000944470870308578,0.008382030762732029,0.002572429133579135,0.0012930032098665833
/media/magalhaes/FSD50K/dev_audio/171763.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11245664954185486,0.055448684841394424,0.8727369904518127,0.03247440233826637,0.022770661860704422,0.049713343381881714,0.023101182654500008
/media/magalhaes/FSD50K/dev_audio/171820.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21711303293704987,0.07362846285104752,0.7629145979881287,0.01659056916832924,0.02957514300942421,0.04524107277393341,0.014997568912804127
/media/magalhaes/FSD50K/dev_audio/172188.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934018850326538,0.0054311384446918964,0.005224224179983139,0.0007395525462925434,0.006618429906666279,0.0018014699453487992,0.0010098651982843876
/media/magalhaes/FSD50K/dev_audio/172190.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5200750827789307,0.02341294288635254,0.4430863857269287,0.0035089703742414713,0.01160949282348156,0.011610432527959347,0.0036555163096636534
/media/magalhaes/FSD50K/dev_audio/172319.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6758723855018616,0.04062146693468094,0.2992793917655945,0.004585197661072016,0.022804316133260727,0.01635860651731491,0.005378351546823978
/media/magalhaes/FSD50K/dev_audio/172320.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31574374437332153,0.08163280785083771,0.6616882085800171,0.012354904785752296,0.0369308739900589,0.04149055480957031,0.012737610377371311
/media/magalhaes/FSD50K/dev_audio/172322.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3272983133792877,0.09837941825389862,0.655127763748169,0.0150133166462183,0.043962884694337845,0.050367262214422226,0.015549683943390846
/media/magalhaes/FSD50K/dev_audio/172324.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13230034708976746,0.126905158162117,0.8588058948516846,0.03396586701273918,0.050020523369312286,0.0859127789735794,0.029817843809723854
/media/magalhaes/FSD50K/dev_audio/172398.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3754699230194092,0.04709803685545921,0.5941943526268005,0.007156864739954472,0.020291944965720177,0.024150829762220383,0.007261596620082855
/media/magalhaes/FSD50K/dev_audio/172402.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38528844714164734,0.06849493086338043,0.5911869406700134,0.009634898975491524,0.03179221600294113,0.03307151049375534,0.010212982073426247
/media/magalhaes/FSD50K/dev_audio/172520.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026956185698509216,0.08371072262525558,0.9689446091651917,0.08138202130794525,0.03040453977882862,0.09193334728479385,0.05078244209289551
/media/magalhaes/FSD50K/dev_audio/173000.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18323257565498352,0.014411583542823792,0.786063551902771,0.016597792506217957,0.009175337851047516,0.018418200314044952,0.010692086070775986
/media/magalhaes/FSD50K/dev_audio/173007.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3292616605758667,0.013696861453354359,0.6277270913124084,0.008688662201166153,0.0099801542237401,0.011544953100383282,0.006167582701891661
/media/magalhaes/FSD50K/dev_audio/173062.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02366594597697258,0.02526034042239189,0.971081018447876,0.08756580203771591,0.011006180197000504,0.04825681447982788,0.041775062680244446
/media/magalhaes/FSD50K/dev_audio/173070.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834733605384827,0.011007928289473057,0.014353994280099869,0.0012117803562432528,0.01004027295857668,0.0036464829463511705,0.0016306552570313215
/media/magalhaes/FSD50K/dev_audio/173311.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021076200529932976,0.07225511223077774,0.974770724773407,0.08443470299243927,0.027155403047800064,0.08986052870750427,0.052283961325883865
/media/magalhaes/FSD50K/dev_audio/173596.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9817752242088318,0.013915485702455044,0.015940573066473007,0.0014420943334698677,0.01207449845969677,0.004562197718769312,0.0019528415286913514
/media/magalhaes/FSD50K/dev_audio/174023.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05660319700837135,0.08232741057872772,0.9363828897476196,0.062438856810331345,0.03302431479096413,0.07914438098669052,0.0411713682115078
/media/magalhaes/FSD50K/dev_audio/174270.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9911056756973267,0.0075498176738619804,0.007310698740184307,0.0009208560222759843,0.008182528428733349,0.002477385802194476,0.0012602669885382056
/media/magalhaes/FSD50K/dev_audio/174625.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934451580047607,0.005387541837990284,0.005186446942389011,0.0007352855755016208,0.006578537169843912,0.0017875295598059893,0.0010039020562544465
/media/magalhaes/FSD50K/dev_audio/174826.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09938441962003708,0.07484165579080582,0.8878952264785767,0.03434690833091736,0.029701419174671173,0.062187787145376205,0.02599104680120945
/media/magalhaes/FSD50K/dev_audio/174830.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16958576440811157,0.06826507300138474,0.8109334707260132,0.018054092302918434,0.02726667746901512,0.04557059332728386,0.015592214651405811
/media/magalhaes/FSD50K/dev_audio/174837.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44023436307907104,0.02751140668988228,0.5209687948226929,0.004482327029109001,0.012977133505046368,0.014670453034341335,0.004491746425628662
/media/magalhaes/FSD50K/dev_audio/174841.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29491740465164185,0.037972595542669296,0.6725595593452454,0.01107058022171259,0.01922130398452282,0.023023182526230812,0.00916516687721014
/media/magalhaes/FSD50K/dev_audio/174855.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17364750802516937,0.14527226984500885,0.8191357851028442,0.030781053006649017,0.0567634142935276,0.09058733284473419,0.029032161459326744
/media/magalhaes/FSD50K/dev_audio/174882.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21436268091201782,0.11979310214519501,0.7729121446609497,0.02264038473367691,0.049829110503196716,0.06951595097780228,0.021934423595666885
/media/magalhaes/FSD50K/dev_audio/174948.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918731451034546,0.006837879307568073,0.0066192843951284885,0.0008568982011638582,0.0076225376687943935,0.00224883109331131,0.0011718347668647766
/media/magalhaes/FSD50K/dev_audio/174958.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992703914642334,0.0061295973137021065,0.005849179346114397,0.0008029580931179225,0.0071868896484375,0.0020247248467057943,0.0010982690146192908
/media/magalhaes/FSD50K/dev_audio/17500.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015077417716383934,0.05751102417707443,0.9815889596939087,0.09678933769464493,0.021697379648685455,0.08175063133239746,0.054671160876750946
/media/magalhaes/FSD50K/dev_audio/175231.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31683745980262756,0.0743575245141983,0.6608386039733887,0.011372591368854046,0.030691273510456085,0.038466863334178925,0.011531094089150429
/media/magalhaes/FSD50K/dev_audio/175233.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9150526523590088,0.02061055600643158,0.07734774053096771,0.0021523735485970974,0.013439351692795753,0.00745896203443408,0.0026868670247495174
/media/magalhaes/FSD50K/dev_audio/175389.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923682630062103,0.051058027893304825,0.6773033738136292,0.012183412909507751,0.02463693730533123,0.028717482462525368,0.01065726950764656
/media/magalhaes/FSD50K/dev_audio/175423.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9496219158172607,0.015971042215824127,0.045432791113853455,0.0016761909937486053,0.011623487807810307,0.005587104707956314,0.002149279462173581
/media/magalhaes/FSD50K/dev_audio/175428.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10535683482885361,0.07396493852138519,0.8811674118041992,0.03452993184328079,0.030756568536162376,0.05946957692503929,0.02561502903699875
/media/magalhaes/FSD50K/dev_audio/175448.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993054986000061,0.005779012106359005,0.005532632116228342,0.0007719895802438259,0.006910251919180155,0.0019129905849695206,0.0010551043087616563
/media/magalhaes/FSD50K/dev_audio/175450.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934390187263489,0.005393496714532375,0.0051916539669036865,0.0007358762086369097,0.006584065966308117,0.0017894154880195856,0.001004728372208774
/media/magalhaes/FSD50K/dev_audio/175452.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993292510509491,0.005540786311030388,0.0053202626295387745,0.0007501931977458298,0.006715970579534769,0.0018366033909842372,0.001024716068059206
/media/magalhaes/FSD50K/dev_audio/175453.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932737946510315,0.005559196230024099,0.005336659494787455,0.0007519620703533292,0.0067319925874471664,0.0018425439484417439,0.0010271730134263635
/media/magalhaes/FSD50K/dev_audio/175459.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934436678886414,0.005388948600739241,0.005187666043639183,0.0007354184053838253,0.006579805165529251,0.0017879740335047245,0.0010040808701887727
/media/magalhaes/FSD50K/dev_audio/175460.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934387803077698,0.005393746308982372,0.0051918551325798035,0.0007358951261267066,0.006584291346371174,0.0017895076889544725,0.0010047717951238155
/media/magalhaes/FSD50K/dev_audio/175462.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933912754058838,0.0054415990598499775,0.005233319476246834,0.0007405982469208539,0.006628093775361776,0.001804813859052956,0.0010113363387063146
/media/magalhaes/FSD50K/dev_audio/175464.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99303138256073,0.005803217645734549,0.0055541000328958035,0.0007741065928712487,0.00692918011918664,0.0019207047298550606,0.0010580695234239101
/media/magalhaes/FSD50K/dev_audio/175470.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992845356464386,0.005991625599563122,0.005723115056753159,0.0007902427460066974,0.0070722671225667,0.0019805978517979383,0.001080592512153089
/media/magalhaes/FSD50K/dev_audio/175471.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9929473400115967,0.005888884421437979,0.005629554390907288,0.0007818376761861145,0.006998945493251085,0.0019480251939967275,0.001068859826773405
/media/magalhaes/FSD50K/dev_audio/175472.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934390187263489,0.00539348553866148,0.005191629286855459,0.0007358761504292488,0.00658405339345336,0.0017894101329147816,0.001004731166176498
/media/magalhaes/FSD50K/dev_audio/175475.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933924078941345,0.005440644919872284,0.005232514813542366,0.0007405143696814775,0.006627256982028484,0.0018045067554339767,0.0010112117743119597
/media/magalhaes/FSD50K/dev_audio/175476.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9885972738265991,0.00849819928407669,0.009652242064476013,0.0009870921494439244,0.008430955931544304,0.002798783127218485,0.0013369884109124541
/media/magalhaes/FSD50K/dev_audio/175477.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934077858924866,0.005424888804554939,0.005218870472162962,0.0007389594684354961,0.006612868048250675,0.0017994821537286043,0.0010090470314025879
/media/magalhaes/FSD50K/dev_audio/175479.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934393763542175,0.00539320707321167,0.005191383417695761,0.0007358572911471128,0.006583775393664837,0.0017893342301249504,0.0010046877432614565
/media/magalhaes/FSD50K/dev_audio/175482.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934422373771667,0.005390408914536238,0.0051889666356146336,0.0007355698617175221,0.006581196095794439,0.0017884453991428018,0.0010043004294857383
/media/magalhaes/FSD50K/dev_audio/175487.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905298352241516,0.007962666451931,0.007849444635212421,0.000951158523093909,0.008403274230659008,0.0026095432695001364,0.0013006074586883187
/media/magalhaes/FSD50K/dev_audio/175492.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924470782279968,0.006354758515954018,0.0060875206254422665,0.0008198379073292017,0.007322540041059256,0.002095940988510847,0.0011213424149900675
/media/magalhaes/FSD50K/dev_audio/175493.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9841368794441223,0.011032640002667904,0.013771338388323784,0.0011979282135143876,0.009959960356354713,0.003637357847765088,0.001614563399925828
/media/magalhaes/FSD50K/dev_audio/175494.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934362769126892,0.0053963446989655495,0.005194122437387705,0.0007361606694757938,0.006586708594113588,0.001790330745279789,0.001005134778097272
/media/magalhaes/FSD50K/dev_audio/175495.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930567741394043,0.005777174141258001,0.005529637448489666,0.0007723667658865452,0.006915877107530832,0.0019124583341181278,0.0010556306224316359
/media/magalhaes/FSD50K/dev_audio/175497.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934362173080444,0.005396243650466204,0.005194035358726978,0.0007361470488831401,0.006586621515452862,0.0017903042025864124,0.0010051184799522161
/media/magalhaes/FSD50K/dev_audio/175498.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992220938205719,0.006618265062570572,0.006274681072682142,0.000850421842187643,0.0076178633607923985,0.0021823912393301725,0.0011645026970654726
/media/magalhaes/FSD50K/dev_audio/175499.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993443489074707,0.0053890161216259,0.0051877424120903015,0.0007354237604886293,0.006579880602657795,0.0017879903316497803,0.0010041133500635624
/media/magalhaes/FSD50K/dev_audio/175502.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934375286102295,0.0053950110450387,0.005192959681153297,0.0007360252202488482,0.00658548204228282,0.0017899032682180405,0.001004945021122694
/media/magalhaes/FSD50K/dev_audio/175504.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993438720703125,0.0053938692435622215,0.005191967822611332,0.0007359060109592974,0.006584411021322012,0.0017895426135510206,0.0010047934483736753
/media/magalhaes/FSD50K/dev_audio/175506.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934378862380981,0.0053947363048791885,0.005192721262574196,0.0007359980954788625,0.0065852138213813305,0.0017898110672831535,0.0010049045085906982
/media/magalhaes/FSD50K/dev_audio/175507.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934375286102295,0.005395139567553997,0.005193073768168688,0.0007360387244261801,0.006585594266653061,0.00178994401358068,0.0010049694683402777
/media/magalhaes/FSD50K/dev_audio/175508.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934377670288086,0.005394768435508013,0.005192751530557871,0.0007359926821663976,0.006585249211639166,0.0017898272490128875,0.001004920806735754
/media/magalhaes/FSD50K/dev_audio/175509.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934371709823608,0.00539539335295558,0.0051933093927800655,0.0007360604358837008,0.0065858326852321625,0.0017900356324389577,0.0010050046257674694
